P(Pa),H(J/mol),T(K),S(J/mol/K),V,,,,,,,,
2112121.212,3871.729354,324.0506115,12.87121676,0,,,,,,,,
2363636.364,3871.729354,323.9988427,12.85707117,0,,,,,,,,
2615151.515,3871.729354,323.9470646,12.84292523,0,,,,,,,,
2866666.667,3871.729354,323.895277,12.82877893,0,,,,,,,,
3118181.818,3871.729354,323.84348,12.81463226,0,,,,,,,,
3369696.97,3871.729354,323.7916737,12.80048523,0,,,,,,,,
3621212.121,3871.729354,323.739858,12.78633783,0,,,,,,,,
3872727.273,3871.729354,323.688033,12.77219007,0,,,,,,,,
4124242.424,3871.729354,323.6361987,12.75804193,0,,,,,,,,
4375757.576,3871.729354,323.5843551,12.74389342,0,,,,,,,,
4627272.727,3871.729354,323.5325022,12.72974453,0,,,,,,,,
4878787.879,3871.729354,323.4806402,12.71559527,0,,,,,,,,
5130303.03,3871.729354,323.4287689,12.70144562,0,,,,,,,,
5381818.182,3871.729354,323.3768884,12.6872956,0,,,,,,,,
5633333.333,3871.729354,323.3249988,12.67314519,0,,,,,,,,
5884848.485,3871.729354,323.2731,12.6589944,0,,,,,,,,
6136363.636,3871.729354,323.2211922,12.64484322,0,,,,,,,,
6387878.788,3871.729354,323.1692752,12.63069165,0,,,,,,,,
6639393.939,3871.729354,323.1173492,12.61653968,0,,,,,,,,
6890909.091,3871.729354,323.0654141,12.60238733,0,,,,,,,,
7142424.242,3871.729354,323.01347,12.58823458,0,,,,,,,,
7393939.394,3871.729354,322.9615169,12.57408143,0,,,,,,,,
7645454.545,3871.729354,322.9095548,12.55992788,0,,,,,,,,
7896969.697,3871.729354,322.8575838,12.54577393,0,,,,,,,,
8148484.848,3871.729354,322.8056039,12.53161957,0,,,,,,,,
8400000,3871.729354,322.753615,12.51746481,0,,,,,,,,
8651515.152,3871.729354,322.7016172,12.50330964,0,,,,,,,,
8903030.303,3871.729354,322.6496106,12.48915407,0,,,,,,,,
9154545.455,3871.729354,322.5975952,12.47499808,0,,,,,,,,
9406060.606,3871.729354,322.5455709,12.46084167,0,,,,,,,,
9657575.758,3871.729354,322.4935378,12.44668485,0,,,,,,,,
9909090.909,3871.729354,322.441496,12.43252761,0,,,,,,,,
10160606.06,3871.729354,322.3894454,12.41836996,0,,,,,,,,
10412121.21,3871.729354,322.3373861,12.40421188,0,,,,,,,,
10663636.36,3871.729354,322.2853181,12.39005337,0,,,,,,,,
10915151.52,3871.729354,322.2332413,12.37589444,0,,,,,,,,
11166666.67,3871.729354,322.181156,12.36173509,0,,,,,,,,
11418181.82,3871.729354,322.129062,12.3475753,0,,,,,,,,
11669696.97,3871.729354,322.0769593,12.33341508,0,,,,,,,,
11921212.12,3871.729354,322.0248481,12.31925443,0,,,,,,,,
12172727.27,3871.729354,321.9727283,12.30509334,0,,,,,,,,
12424242.42,3871.729354,321.9205999,12.29093182,0,,,,,,,,
12675757.58,3871.729354,321.8684631,12.27676985,0,,,,,,,,
12927272.73,3871.729354,321.8163177,12.26260744,0,,,,,,,,
13178787.88,3871.729354,321.7641638,12.24844459,0,,,,,,,,
13430303.03,3871.729354,321.7120014,12.2342813,0,,,,,,,,
13681818.18,3871.729354,321.6598306,12.22011755,0,,,,,,,,
13933333.33,3871.729354,321.6076514,12.20595336,0,,,,,,,,
14184848.48,3871.729354,321.5554638,12.19178872,0,,,,,,,,
14436363.64,3871.729354,321.5032678,12.17762362,0,,,,,,,,
14687878.79,3871.729354,321.4510635,12.16345807,0,,,,,,,,
14939393.94,3871.729354,321.3988508,12.14929206,0,,,,,,,,
15190909.09,3871.729354,321.3466298,12.13512559,0,,,,,,,,
15442424.24,3871.729354,321.2944005,12.12095866,0,,,,,,,,
15693939.39,3871.729354,321.2421629,12.10679126,0,,,,,,,,
15945454.55,3871.729354,321.1899171,12.09262341,0,,,,,,,,
16196969.7,3871.729354,321.1376631,12.07845508,0,,,,,,,,
16448484.85,3871.729354,321.0854008,12.06428629,0,,,,,,,,
16700000,3871.729354,321.0331304,12.05011702,0,,,,,,,,
16951515.15,3871.729354,320.9808518,12.03594729,0,,,,,,,,
17203030.3,3871.729354,320.928565,12.02177707,0,,,,,,,,
17454545.45,3871.729354,320.8762701,12.00760639,0,,,,,,,,
17706060.61,3871.729354,320.8239672,11.99343522,0,,,,,,,,
17957575.76,3871.729354,320.7716561,11.97926357,0,,,,,,,,
18209090.91,3871.729354,320.719337,11.96509144,0,,,,,,,,
18460606.06,3871.729354,320.6670098,11.95091883,0,,,,,,,,
18712121.21,3871.729354,320.6146746,11.93674573,0,,,,,,,,
18963636.36,3871.729354,320.5623314,11.92257214,0,,,,,,,,
19215151.52,3871.729354,320.5099803,11.90839807,0,,,,,,,,
19466666.67,3871.729354,320.4576212,11.8942235,0,,,,,,,,
19718181.82,3871.729354,320.4052541,11.88004844,0,,,,,,,,
19969696.97,3871.729354,320.3528792,11.86587288,0,,,,,,,,
20221212.12,3871.729354,320.3004963,11.85169682,0,,,,,,,,
20472727.27,3871.729354,320.2481056,11.83752027,0,,,,,,,,
20724242.42,3871.729354,320.195707,11.82334321,0,,,,,,,,
20975757.58,3871.729354,320.1433006,11.80916566,0,,,,,,,,
21227272.73,3871.729354,320.0908863,11.79498759,0,,,,,,,,
21478787.88,3871.729354,320.0384643,11.78080902,0,,,,,,,,
21730303.03,3871.729354,319.9860345,11.76662994,0,,,,,,,,
21981818.18,3871.729354,319.9335969,11.75245036,0,,,,,,,,
22233333.33,3871.729354,319.8811516,11.73827026,0,,,,,,,,
22484848.48,3871.729354,319.8286986,11.72408964,0,,,,,,,,
22736363.64,3871.729354,319.776238,11.70990851,0,,,,,,,,
22987878.79,3871.729354,319.7237696,11.69572686,0,,,,,,,,
23239393.94,3871.729354,319.6712936,11.68154469,0,,,,,,,,
23490909.09,3871.729354,319.6188099,11.667362,0,,,,,,,,
23742424.24,3871.729354,319.5663187,11.65317879,0,,,,,,,,
23993939.39,3871.729354,319.5138198,11.63899505,0,,,,,,,,
24245454.55,3871.729354,319.4613134,11.62481078,0,,,,,,,,
24496969.7,3871.729354,319.4087995,11.61062599,0,,,,,,,,
24748484.85,3871.729354,319.356278,11.59644066,0,,,,,,,,
25000000,3871.729354,319.303749,11.5822548,0,,,,,,,,
100000,4520.690098,333.0756505,14.95838312,0,,,,,,,,
351515.1515,4520.690098,333.0251636,14.94454719,0,,,,,,,,
603030.303,4520.690098,332.9746661,14.93071107,0,,,,,,,,
854545.4545,4520.690098,332.9241579,14.91687476,0,,,,,,,,
1106060.606,4520.690098,332.8736392,14.90303826,0,,,,,,,,
1357575.758,4520.690098,332.8231099,14.88920157,0,,,,,,,,
1609090.909,4520.690098,332.7725701,14.87536468,0,,,,,,,,
1860606.061,4520.690098,332.7220198,14.8615276,0,,,,,,,,
2112121.212,4520.690098,332.671459,14.84769032,0,,,,,,,,
2363636.364,4520.690098,332.6208878,14.83385284,0,,,,,,,,
2615151.515,4520.690098,332.5703062,14.82001516,0,,,,,,,,
2866666.667,4520.690098,332.5197141,14.80617727,0,,,,,,,,
3118181.818,4520.690098,332.4691117,14.79233918,0,,,,,,,,
3369696.97,4520.690098,332.418499,14.77850087,0,,,,,,,,
3621212.121,4520.690098,332.3678759,14.76466236,0,,,,,,,,
3872727.273,4520.690098,332.3172426,14.75082363,0,,,,,,,,
4124242.424,4520.690098,332.2665989,14.73698468,0,,,,,,,,
4375757.576,4520.690098,332.2159451,14.72314552,0,,,,,,,,
4627272.727,4520.690098,332.165281,14.70930614,0,,,,,,,,
4878787.879,4520.690098,332.1146067,14.69546653,0,,,,,,,,
5130303.03,4520.690098,332.0639223,14.6816267,0,,,,,,,,
5381818.182,4520.690098,332.0132277,14.66778665,0,,,,,,,,
5633333.333,4520.690098,331.962523,14.65394636,0,,,,,,,,
5884848.485,4520.690098,331.9118082,14.64010585,0,,,,,,,,
6136363.636,4520.690098,331.8610834,14.62626511,0,,,,,,,,
6387878.788,4520.690098,331.8103485,14.61242413,0,,,,,,,,
6639393.939,4520.690098,331.7596036,14.59858291,0,,,,,,,,
6890909.091,4520.690098,331.7088487,14.58474145,0,,,,,,,,
7142424.242,4520.690098,331.6580839,14.57089976,0,,,,,,,,
7393939.394,4520.690098,331.6073091,14.55705782,0,,,,,,,,
7645454.545,4520.690098,331.5565244,14.54321564,0,,,,,,,,
7896969.697,4520.690098,331.5057298,14.5293732,0,,,,,,,,
8148484.848,4520.690098,331.4549253,14.51553053,0,,,,,,,,
8400000,4520.690098,331.4041111,14.50168759,0,,,,,,,,
8651515.152,4520.690098,331.3532869,14.48784441,0,,,,,,,,
8903030.303,4520.690098,331.302453,14.47400097,0,,,,,,,,
9154545.455,4520.690098,331.2516094,14.46015728,0,,,,,,,,
9406060.606,4520.690098,331.2007559,14.44631332,0,,,,,,,,
9657575.758,4520.690098,331.1498928,14.4324691,0,,,,,,,,
9909090.909,4520.690098,331.09902,14.41862462,0,,,,,,,,
10160606.06,4520.690098,331.0481375,14.40477988,0,,,,,,,,
10412121.21,4520.690098,330.9972453,14.39093486,0,,,,,,,,
10663636.36,4520.690098,330.9463435,14.37708958,0,,,,,,,,
10915151.52,4520.690098,330.8954322,14.36324403,0,,,,,,,,
11166666.67,4520.690098,330.8445112,14.3493982,0,,,,,,,,
11418181.82,4520.690098,330.7935807,14.3355521,0,,,,,,,,
11669696.97,4520.690098,330.7426407,14.32170572,0,,,,,,,,
11921212.12,4520.690098,330.6916912,14.30785906,0,,,,,,,,
12172727.27,4520.690098,330.6407322,14.29401212,0,,,,,,,,
12424242.42,4520.690098,330.5897637,14.28016489,0,,,,,,,,
12675757.58,4520.690098,330.5387858,14.26631738,0,,,,,,,,
12927272.73,4520.690098,330.4877985,14.25246958,0,,,,,,,,
13178787.88,4520.690098,330.4368018,14.23862149,0,,,,,,,,
13430303.03,4520.690098,330.3857958,14.22477311,0,,,,,,,,
13681818.18,4520.690098,330.3347804,14.21092444,0,,,,,,,,
13933333.33,4520.690098,330.2837557,14.19707547,0,,,,,,,,
14184848.48,4520.690098,330.2327217,14.18322621,0,,,,,,,,
14436363.64,4520.690098,330.1816784,14.16937664,0,,,,,,,,
14687878.79,4520.690098,330.1306259,14.15552677,0,,,,,,,,
14939393.94,4520.690098,330.0795641,14.1416766,0,,,,,,,,
15190909.09,4520.690098,330.0284932,14.12782613,0,,,,,,,,
15442424.24,4520.690098,329.9774131,14.11397534,0,,,,,,,,
15693939.39,4520.690098,329.9263238,14.10012425,0,,,,,,,,
15945454.55,4520.690098,329.8752254,14.08627284,0,,,,,,,,
16196969.7,4520.690098,329.8241179,14.07242113,0,,,,,,,,
16448484.85,4520.690098,329.7730013,14.05856909,0,,,,,,,,
16700000,4520.690098,329.7218756,14.04471674,0,,,,,,,,
16951515.15,4520.690098,329.6707409,14.03086407,0,,,,,,,,
17203030.3,4520.690098,329.6195972,14.01701108,0,,,,,,,,
17454545.45,4520.690098,329.5684445,14.00315777,0,,,,,,,,
17706060.61,4520.690098,329.5172828,13.98930413,0,,,,,,,,
17957575.76,4520.690098,329.4661122,13.97545016,0,,,,,,,,
18209090.91,4520.690098,329.4149326,13.96159587,0,,,,,,,,
18460606.06,4520.690098,329.3637442,13.94774124,0,,,,,,,,
18712121.21,4520.690098,329.3125468,13.93388629,0,,,,,,,,
18963636.36,4520.690098,329.2613406,13.92003099,0,,,,,,,,
19215151.52,4520.690098,329.2101256,13.90617536,0,,,,,,,,
19466666.67,4520.690098,329.1589017,13.89231939,0,,,,,,,,
19718181.82,4520.690098,329.107669,13.87846308,0,,,,,,,,
19969696.97,4520.690098,329.0564276,13.86460643,0,,,,,,,,
20221212.12,4520.690098,329.0051774,13.85074944,0,,,,,,,,
20472727.27,4520.690098,328.9539185,13.8368921,0,,,,,,,,
20724242.42,4520.690098,328.9026509,13.82303441,0,,,,,,,,
20975757.58,4520.690098,328.8513746,13.80917637,0,,,,,,,,
21227272.73,4520.690098,328.8000896,13.79531797,0,,,,,,,,
21478787.88,4520.690098,328.748796,13.78145923,0,,,,,,,,
21730303.03,4520.690098,328.6974938,13.76760013,0,,,,,,,,
21981818.18,4520.690098,328.646183,13.75374067,0,,,,,,,,
22233333.33,4520.690098,328.5948636,13.73988085,0,,,,,,,,
22484848.48,4520.690098,328.5435356,13.72602067,0,,,,,,,,
22736363.64,4520.690098,328.4921992,13.71216012,0,,,,,,,,
22987878.79,4520.690098,328.4408542,13.69829921,0,,,,,,,,
23239393.94,4520.690098,328.3895007,13.68443794,0,,,,,,,,
23490909.09,4520.690098,328.3381387,13.67057629,0,,,,,,,,
23742424.24,4520.690098,328.2867683,13.65671428,0,,,,,,,,
23993939.39,4520.690098,328.2353895,13.64285189,0,,,,,,,,
24245454.55,4520.690098,328.1840023,13.62898912,0,,,,,,,,
24496969.7,4520.690098,328.1326067,13.61512598,0,,,,,,,,
24748484.85,4520.690098,328.0812027,13.60126247,0,,,,,,,,
25000000,4520.690098,328.0297904,13.58739857,0,,,,,,,,
100000,5169.650842,341.6791759,16.8820285,0,,,,,,,,
351515.1515,5169.650842,341.6298774,16.86847714,0,,,,,,,,
603030.303,5169.650842,341.5805671,16.85492574,0,,,,,,,,
854545.4545,5169.650842,341.531245,16.8413743,0,,,,,,,,
1106060.606,5169.650842,341.4819112,16.82782282,0,,,,,,,,
1357575.758,5169.650842,341.4325658,16.81427129,0,,,,,,,,
1609090.909,5169.650842,341.3832086,16.80071972,0,,,,,,,,
1860606.061,5169.650842,341.3338398,16.7871681,0,,,,,,,,
2112121.212,5169.650842,341.2844594,16.77361643,0,,,,,,,,
2363636.364,5169.650842,341.2350674,16.76006471,0,,,,,,,,
2615151.515,5169.650842,341.1856639,16.74651293,0,,,,,,,,
2866666.667,5169.650842,341.1362488,16.73296109,0,,,,,,,,
3118181.818,5169.650842,341.0868223,16.71940919,0,,,,,,,,
3369696.97,5169.650842,341.0373843,16.70585723,0,,,,,,,,
3621212.121,5169.650842,340.9879348,16.69230521,0,,,,,,,,
3872727.273,5169.650842,340.9384739,16.67875312,0,,,,,,,,
4124242.424,5169.650842,340.8890016,16.66520097,0,,,,,,,,
4375757.576,5169.650842,340.839518,16.65164874,0,,,,,,,,
4627272.727,5169.650842,340.7900231,16.63809644,0,,,,,,,,
4878787.879,5169.650842,340.7405168,16.62454406,0,,,,,,,,
5130303.03,5169.650842,340.6909993,16.61099161,0,,,,,,,,
5381818.182,5169.650842,340.6414705,16.59743908,0,,,,,,,,
5633333.333,5169.650842,340.5919306,16.58388647,0,,,,,,,,
5884848.485,5169.650842,340.5423794,16.57033377,0,,,,,,,,
6136363.636,5169.650842,340.492817,16.55678099,0,,,,,,,,
6387878.788,5169.650842,340.4432436,16.54322812,0,,,,,,,,
6639393.939,5169.650842,340.393659,16.52967516,0,,,,,,,,
6890909.091,5169.650842,340.3440634,16.51612211,0,,,,,,,,
7142424.242,5169.650842,340.2944567,16.50256896,0,,,,,,,,
7393939.394,5169.650842,340.2448389,16.48901572,0,,,,,,,,
7645454.545,5169.650842,340.1952102,16.47546238,0,,,,,,,,
7896969.697,5169.650842,340.1455705,16.46190894,0,,,,,,,,
8148484.848,5169.650842,340.0959199,16.44835539,0,,,,,,,,
8400000,5169.650842,340.0462583,16.43480174,0,,,,,,,,
8651515.152,5169.650842,339.9965859,16.42124799,0,,,,,,,,
8903030.303,5169.650842,339.9469025,16.40769412,0,,,,,,,,
9154545.455,5169.650842,339.8972084,16.39414014,0,,,,,,,,
9406060.606,5169.650842,339.8475034,16.38058605,0,,,,,,,,
9657575.758,5169.650842,339.7977877,16.36703185,0,,,,,,,,
9909090.909,5169.650842,339.7480612,16.35347753,0,,,,,,,,
10160606.06,5169.650842,339.698324,16.33992309,0,,,,,,,,
10412121.21,5169.650842,339.6485761,16.32636852,0,,,,,,,,
10663636.36,5169.650842,339.5988174,16.31281383,0,,,,,,,,
10915151.52,5169.650842,339.5490482,16.29925902,0,,,,,,,,
11166666.67,5169.650842,339.4992683,16.28570408,0,,,,,,,,
11418181.82,5169.650842,339.4494778,16.27214901,0,,,,,,,,
11669696.97,5169.650842,339.3996768,16.25859381,0,,,,,,,,
11921212.12,5169.650842,339.3498652,16.24503847,0,,,,,,,,
12172727.27,5169.650842,339.300043,16.231483,0,,,,,,,,
12424242.42,5169.650842,339.2502104,16.21792738,0,,,,,,,,
12675757.58,5169.650842,339.2003673,16.20437163,0,,,,,,,,
12927272.73,5169.650842,339.1505138,16.19081574,0,,,,,,,,
13178787.88,5169.650842,339.1006498,16.1772597,0,,,,,,,,
13430303.03,5169.650842,339.0507755,16.16370352,0,,,,,,,,
13681818.18,5169.650842,339.0008908,16.15014718,0,,,,,,,,
13933333.33,5169.650842,338.9509957,16.1365907,0,,,,,,,,
14184848.48,5169.650842,338.9010903,16.12303406,0,,,,,,,,
14436363.64,5169.650842,338.8511747,16.10947727,0,,,,,,,,
14687878.79,5169.650842,338.8012487,16.09592032,0,,,,,,,,
14939393.94,5169.650842,338.7513125,16.08236322,0,,,,,,,,
15190909.09,5169.650842,338.7013662,16.06880595,0,,,,,,,,
15442424.24,5169.650842,338.6514096,16.05524852,0,,,,,,,,
15693939.39,5169.650842,338.6014428,16.04169093,0,,,,,,,,
15945454.55,5169.650842,338.5514659,16.02813317,0,,,,,,,,
16196969.7,5169.650842,338.5014789,16.01457524,0,,,,,,,,
16448484.85,5169.650842,338.4514818,16.00101714,0,,,,,,,,
16700000,5169.650842,338.4014747,15.98745887,0,,,,,,,,
16951515.15,5169.650842,338.3514575,15.97390042,0,,,,,,,,
17203030.3,5169.650842,338.3014302,15.96034179,0,,,,,,,,
17454545.45,5169.650842,338.251393,15.94678299,0,,,,,,,,
17706060.61,5169.650842,338.2013458,15.93322401,0,,,,,,,,
17957575.76,5169.650842,338.1512887,15.91966484,0,,,,,,,,
18209090.91,5169.650842,338.1012217,15.90610549,0,,,,,,,,
18460606.06,5169.650842,338.0511447,15.89254595,0,,,,,,,,
18712121.21,5169.650842,338.0010579,15.87898623,0,,,,,,,,
18963636.36,5169.650842,337.9509612,15.86542631,0,,,,,,,,
19215151.52,5169.650842,337.9008548,15.8518662,0,,,,,,,,
19466666.67,5169.650842,337.8507385,15.8383059,0,,,,,,,,
19718181.82,5169.650842,337.8006124,15.8247454,0,,,,,,,,
19969696.97,5169.650842,337.7504766,15.8111847,0,,,,,,,,
20221212.12,5169.650842,337.7003311,15.7976238,0,,,,,,,,
20472727.27,5169.650842,337.6501758,15.7840627,0,,,,,,,,
20724242.42,5169.650842,337.6000109,15.77050139,0,,,,,,,,
20975757.58,5169.650842,337.5498363,15.75693988,0,,,,,,,,
21227272.73,5169.650842,337.4996521,15.74337816,0,,,,,,,,
21478787.88,5169.650842,337.4494583,15.72981623,0,,,,,,,,
21730303.03,5169.650842,337.3992549,15.71625408,0,,,,,,,,
21981818.18,5169.650842,337.3490419,15.70269173,0,,,,,,,,
22233333.33,5169.650842,337.2988194,15.68912915,0,,,,,,,,
22484848.48,5169.650842,337.2485874,15.67556636,0,,,,,,,,
22736363.64,5169.650842,337.1983459,15.66200335,0,,,,,,,,
22987878.79,5169.650842,337.1480949,15.64844012,0,,,,,,,,
23239393.94,5169.650842,337.0978345,15.63487666,0,,,,,,,,
23490909.09,5169.650842,337.0475647,15.62131298,0,,,,,,,,
23742424.24,5169.650842,336.9972854,15.60774907,0,,,,,,,,
23993939.39,5169.650842,336.9469968,15.59418493,0,,,,,,,,
24245454.55,5169.650842,336.8966988,15.58062056,0,,,,,,,,
24496969.7,5169.650842,336.8463915,15.56705596,0,,,,,,,,
24748484.85,5169.650842,336.7960749,15.55349112,0,,,,,,,,
25000000,5169.650842,336.745749,15.53992605,0,,,,,,,,
100000,5818.611585,350.2727221,18.75785938,0,,,,,,,,
351515.1515,5818.611585,350.2246121,18.74457218,0,,,,,,,,
603030.303,5818.611585,350.1764889,18.73128508,0,,,,,,,,
854545.4545,5818.611585,350.1283527,18.71799809,0,,,,,,,,
1106060.606,5818.611585,350.0802034,18.7047112,0,,,,,,,,
1357575.758,5818.611585,350.0320411,18.6914244,0,,,,,,,,
1609090.909,5818.611585,349.9838659,18.6781377,0,,,,,,,,
1860606.061,5818.611585,349.9356777,18.66485109,0,,,,,,,,
2112121.212,5818.611585,349.8874766,18.65156457,0,,,,,,,,
2363636.364,5818.611585,349.8392626,18.63827814,0,,,,,,,,
2615151.515,5818.611585,349.7910358,18.62499179,0,,,,,,,,
2866666.667,5818.611585,349.7427962,18.61170553,0,,,,,,,,
3118181.818,5818.611585,349.6945438,18.59841936,0,,,,,,,,
3369696.97,5818.611585,349.6462786,18.58513326,0,,,,,,,,
3621212.121,5818.611585,349.5980007,18.57184723,0,,,,,,,,
3872727.273,5818.611585,349.5497102,18.55856128,0,,,,,,,,
4124242.424,5818.611585,349.5014069,18.54527541,0,,,,,,,,
4375757.576,5818.611585,349.4530911,18.5319896,0,,,,,,,,
4627272.727,5818.611585,349.4047627,18.51870386,0,,,,,,,,
4878787.879,5818.611585,349.3564217,18.50541819,0,,,,,,,,
5130303.03,5818.611585,349.3080681,18.49213258,0,,,,,,,,
5381818.182,5818.611585,349.2597021,18.47884703,0,,,,,,,,
5633333.333,5818.611585,349.2113236,18.46556154,0,,,,,,,,
5884848.485,5818.611585,349.1629327,18.45227611,0,,,,,,,,
6136363.636,5818.611585,349.1145293,18.43899073,0,,,,,,,,
6387878.788,5818.611585,349.0661136,18.42570541,0,,,,,,,,
6639393.939,5818.611585,349.0176855,18.41242013,0,,,,,,,,
6890909.091,5818.611585,348.9692451,18.39913491,0,,,,,,,,
7142424.242,5818.611585,348.9207924,18.38584972,0,,,,,,,,
7393939.394,5818.611585,348.8723275,18.37256459,0,,,,,,,,
7645454.545,5818.611585,348.8238504,18.35927949,0,,,,,,,,
7896969.697,5818.611585,348.775361,18.34599443,0,,,,,,,,
8148484.848,5818.611585,348.7268595,18.33270941,0,,,,,,,,
8400000,5818.611585,348.6783458,18.31942442,0,,,,,,,,
8651515.152,5818.611585,348.6298201,18.30613947,0,,,,,,,,
8903030.303,5818.611585,348.5812822,18.29285455,0,,,,,,,,
9154545.455,5818.611585,348.5327323,18.27956965,0,,,,,,,,
9406060.606,5818.611585,348.4841704,18.26628478,0,,,,,,,,
9657575.758,5818.611585,348.4355965,18.25299994,0,,,,,,,,
9909090.909,5818.611585,348.3870107,18.23971511,0,,,,,,,,
10160606.06,5818.611585,348.3384129,18.22643031,0,,,,,,,,
10412121.21,5818.611585,348.2898032,18.21314552,0,,,,,,,,
10663636.36,5818.611585,348.2411816,18.19986075,0,,,,,,,,
10915151.52,5818.611585,348.1925482,18.18657599,0,,,,,,,,
11166666.67,5818.611585,348.143903,18.17329125,0,,,,,,,,
11418181.82,5818.611585,348.095246,18.16000651,0,,,,,,,,
11669696.97,5818.611585,348.0465772,18.14672178,0,,,,,,,,
11921212.12,5818.611585,347.9978968,18.13343705,0,,,,,,,,
12172727.27,5818.611585,347.9492046,18.12015232,0,,,,,,,,
12424242.42,5818.611585,347.9005007,18.1068676,0,,,,,,,,
12675757.58,5818.611585,347.8517852,18.09358287,0,,,,,,,,
12927272.73,5818.611585,347.8030581,18.08029814,0,,,,,,,,
13178787.88,5818.611585,347.7543194,18.06701341,0,,,,,,,,
13430303.03,5818.611585,347.7055691,18.05372866,0,,,,,,,,
13681818.18,5818.611585,347.6568073,18.04044391,0,,,,,,,,
13933333.33,5818.611585,347.608034,18.02715914,0,,,,,,,,
14184848.48,5818.611585,347.5592493,18.01387436,0,,,,,,,,
14436363.64,5818.611585,347.5104531,18.00058956,0,,,,,,,,
14687878.79,5818.611585,347.4616454,17.98730474,0,,,,,,,,
14939393.94,5818.611585,347.4128264,17.97401991,0,,,,,,,,
15190909.09,5818.611585,347.363996,17.96073505,0,,,,,,,,
15442424.24,5818.611585,347.3151543,17.94745016,0,,,,,,,,
15693939.39,5818.611585,347.2663013,17.93416525,0,,,,,,,,
15945454.55,5818.611585,347.217437,17.92088031,0,,,,,,,,
16196969.7,5818.611585,347.1685614,17.90759533,0,,,,,,,,
16448484.85,5818.611585,347.1196746,17.89431033,0,,,,,,,,
16700000,5818.611585,347.0707766,17.88102529,0,,,,,,,,
16951515.15,5818.611585,347.0218675,17.86774021,0,,,,,,,,
17203030.3,5818.611585,346.9729472,17.85445509,0,,,,,,,,
17454545.45,5818.611585,346.9240157,17.84116994,0,,,,,,,,
17706060.61,5818.611585,346.8750732,17.82788473,0,,,,,,,,
17957575.76,5818.611585,346.8261196,17.81459949,0,,,,,,,,
18209090.91,5818.611585,346.777155,17.80131419,0,,,,,,,,
18460606.06,5818.611585,346.7281794,17.78802885,0,,,,,,,,
18712121.21,5818.611585,346.6791928,17.77474345,0,,,,,,,,
18963636.36,5818.611585,346.6301952,17.761458,0,,,,,,,,
19215151.52,5818.611585,346.5811867,17.74817249,0,,,,,,,,
19466666.67,5818.611585,346.5321673,17.73488693,0,,,,,,,,
19718181.82,5818.611585,346.4831371,17.72160131,0,,,,,,,,
19969696.97,5818.611585,346.4340959,17.70831562,0,,,,,,,,
20221212.12,5818.611585,346.385044,17.69502988,0,,,,,,,,
20472727.27,5818.611585,346.3359812,17.68174406,0,,,,,,,,
20724242.42,5818.611585,346.2869077,17.66845818,0,,,,,,,,
